Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ08,OUT046,1291.431941
NCJ05,OUT018,2159.267443
FDF59,OUT046,2001.244828
NCO05,OUT035,1625.812084
FDW24,OUT018,543.9303054
NCX42,OUT018,2343.874297
NCA53,OUT035,836.7555713
FDI45,OUT019,353.0856263
FDG46,OUT046,1776.933565
FDM20,OUT010,474.5644061
FDW11,OUT010,143.778164
FDX08,OUT035,2855.882847
NCK17,OUT035,673.3139515
FDK32,OUT018,2159.145319
NCA42,OUT035,2556.654139
DRI01,OUT035,2841.584873
NCL55,OUT049,3865.224443
DRE25,OUT018,1237.285527
FDD14,OUT017,3005.105762
FDB10,OUT046,3732.65713
DRN11,OUT035,2415.748478
FDP38,OUT018,545.6380782
NCA30,OUT017,3000.447367
FDT15,OUT017,2995.62216
NCP55,OUT018,655.1682056
FDF12,OUT035,2458.287788
FDM21,OUT018,3513.792993
FDX56,OUT035,3419.019917
FDF10,OUT017,2416.375143
FDT32,OUT045,2949.783586
FDM51,OUT018,1413.447089
NCR50,OUT018,2159.76795
FDI19,OUT049,3839.916745
FDX21,OUT017,1642.674525
FDR31,OUT035,2457.478797
FDY02,OUT013,3927.13491
NCA29,OUT045,2753.35832
NCX17,OUT046,3696.19112
FDM12,OUT045,2961.508199
FDI53,OUT027,4102.941948
NCU30,OUT049,2625.194358
FDC56,OUT027,3319.9945
FDK27,OUT018,1772.779429
NCK18,OUT017,2622.729283
FDB52,OUT019,576.3165002
DRG25,OUT027,5028.38074
FDZ13,OUT049,750.9258639
FDB57,OUT019,540.1059914
FDR40,OUT046,1275.653255
NCO14,OUT019,92.89854333
NCN19,OUT045,2947.577633
FDQ28,OUT019,314.6363098
FDO13,OUT018,2339.969907
FDK48,OUT013,1287.060283
FDU07,OUT018,2159.145319
FDW20,OUT046,2012.923457
FDV12,OUT010,187.5048435
FDH24,OUT013,2514.477307
FDV59,OUT049,3285.403252
FDK57,OUT045,1913.479289
FDL16,OUT027,1124.182012
NCQ17,OUT046,2416.497267
FDJ15,OUT018,2843.62279
FDX24,OUT049,1465.171941
FDT47,OUT046,1552.972021
FDT10,OUT049,992.0584295
FDZ37,OUT018,1129.323292
FDW43,OUT027,5791.970127
DRN36,OUT017,1458.325935
FDJ14,OUT045,1261.158936
FDA32,OUT013,3281.073337
FDJ38,OUT019,409.6630569
FDQ57,OUT017,2428.053772
NCQ41,OUT019,497.2859936
FDG56,OUT049,907.395527
DRC13,OUT027,3314.896082
FDV55,OUT035,2457.478797
FDQ49,OUT045,2476.657454
FDE29,OUT010,134.9241951
FDR03,OUT013,3311.001748
FDD45,OUT049,1465.171941
FDN38,OUT010,505.3082376
FDT56,OUT046,812.6547492
FDT48,OUT045,3203.066671
FDU03,OUT049,2953.506315
FDC56,OUT010,215.8872814
NCO43,OUT027,2433.037652
FDQ27,OUT017,1637.849318
FDR03,OUT046,3294.087233
DRH23,OUT010,111.8624336
FDG22,OUT045,616.8891473
NCJ42,OUT013,1647.844283
FDR24,OUT046,1392.919528
FDW60,OUT035,2855.882847
FDJ08,OUT013,3000.447367
DRL59,OUT018,562.4875553
FDG60,OUT010,476.7122023
FDW27,OUT017,2435.469424
FDX14,OUT018,1064.941098
FDC20,OUT013,800.1233776
NCS29,OUT018,3516.062913
FDJ56,OUT046,1584.586307
FDB20,OUT019,239.6099759
FDL28,OUT027,5737.449685
FDW01,OUT018,2117.637865
FDL03,OUT046,3008.845516
FDX22,OUT049,3304.057645
FDJ21,OUT035,2457.478797
FDR31,OUT045,2365.711362
FDG21,OUT035,2432.535417
FDS22,OUT027,1032.210813
FDK08,OUT035,1600.746581
FDE17,OUT018,2159.145319
NCN30,OUT017,1515.704735
FDT50,OUT046,1480.601067
NCX42,OUT049,2507.050999
FDJ12,OUT035,3418.210925
NCA18,OUT027,2587.69283
FDP23,OUT019,447.5838495
FDX12,OUT013,3756.842244
FDN40,OUT018,2174.009896
FDV48,OUT035,1318.573489
NCY54,OUT013,2800.48122
FDL16,OUT010,103.2302869
FDR45,OUT018,3281.122941
FDJ52,OUT046,2514.477307
DRG01,OUT017,1285.255174
FDP52,OUT013,3733.995935
FDU58,OUT017,3011.522927
FDL02,OUT045,1609.812706
FDG28,OUT013,3731.848139
FDA19,OUT035,2042.348482
FDW46,OUT027,1858.538831
NCD43,OUT049,1647.844283
DRG39,OUT013,706.8121438
NCF55,OUT049,592.1247977
FDJ07,OUT046,1824.377578
FDE08,OUT046,2414.227347
FDP56,OUT019,86.71200461
FDT45,OUT045,745.7836658
FDF17,OUT018,2726.901544
FDX44,OUT046,1315.014766
FDM28,OUT027,4585.663874
FDI36,OUT049,2998.299571
FDS07,OUT045,1775.154091
FDD36,OUT045,1778.904895
FDW11,OUT046,993.437723
FDN40,OUT049,2416.375143
NCQ18,OUT049,1510.534976
NCQ54,OUT017,2630.155592
NCS42,OUT045,1401.672203
DRH39,OUT010,231.3536606
FDC09,OUT027,2641.367359
FDT08,OUT010,291.4545882
FDC08,OUT035,3797.165366
FDT20,OUT017,608.6002035
FDS35,OUT035,1005.841629
FDX58,OUT018,2767.512057
FDW58,OUT046,1647.372734
DRD27,OUT046,1572.731667
FDH32,OUT019,189.8712489
FDS26,OUT035,4098.313348
FDQ31,OUT046,1320.633334
FDP11,OUT018,2989.36515
FDD58,OUT017,1582.43851
FDM33,OUT045,3238.365998
FDZ16,OUT049,3000.447367
NCS29,OUT010,551.9409933
NCM18,OUT019,158.0492192
FDP11,OUT049,3287.551049
NCC42,OUT017,2130.522169
DRM23,OUT046,2783.694281
NCN55,OUT027,5737.449685
FDK46,OUT013,3954.497125
FDR01,OUT046,3256.949778
NCA05,OUT045,2367.660157
NCP43,OUT017,2795.382802
FDR12,OUT010,351.978922
FDQ01,OUT013,3899.064756
FDM13,OUT046,1999.097032
FDQ19,OUT017,3786.36858
FDK56,OUT019,405.0046624
NCX06,OUT010,411.1002189
FDO56,OUT027,2587.69283
FDU45,OUT045,1678.285108
FDI16,OUT019,96.19596468
FDL32,OUT046,1822.959849
FDA07,OUT046,1996.14641
FDA14,OUT045,2325.491908
FDV46,OUT027,3332.144678
NCO07,OUT035,3464.620792
NCP41,OUT046,1720.643801
FDY60,OUT018,1863.901227
FDN38,OUT017,3812.183375
FDO15,OUT046,1148.937094
FDT60,OUT013,2001.244828
FDA55,OUT035,3801.00138
FDE02,OUT010,188.137566
DRJ39,OUT049,3555.32319
FDV34,OUT035,1186.007438
FDS20,OUT027,5014.082766
FDF02,OUT027,2657.555016
FDW40,OUT017,2132.547841
NCB43,OUT046,3000.447367
FDR58,OUT017,1392.919528
DRJ59,OUT035,671.8376143
NCD30,OUT017,1588.681447
FDE14,OUT017,1510.094953
FDC28,OUT018,1417.338524
FDU16,OUT018,1083.005383
NCD19,OUT035,878.8405433
FDU21,OUT046,605.812452
FDV59,OUT027,5291.004799
FDU03,OUT045,3011.636176
FDC33,OUT010,448.0577438
NCR42,OUT035,621.4972816
DRH59,OUT035,1194.902023
NCM31,OUT035,2183.641589
FDS50,OUT035,3809.418308
FDP39,OUT046,769.5909154
FDQ55,OUT013,1828.129607
FDV36,OUT019,241.7091018
FDI05,OUT027,2187.187202
FDS45,OUT027,2641.367359
FDA39,OUT045,603.7649185
FDC37,OUT010,237.1935715
FDJ60,OUT027,4254.98196
DRQ35,OUT046,2002.686578
NCJ06,OUT046,1959.13725
NCY42,OUT018,2165.986333
DRM37,OUT049,3012.125996
FDR14,OUT045,714.2900109
FDE51,OUT049,623.3547719
FDT33,OUT017,2615.857618
FDR08,OUT013,1726.801092
FDE36,OUT010,329.058189
FDL22,OUT019,234.4520959
FDR44,OUT013,2001.244828
FDI56,OUT019,186.2385888
FDE47,OUT010,241.7091018
FDV27,OUT010,180.1257087
FDV10,OUT049,651.9498767
FDC40,OUT045,1230.595602
NCX41,OUT013,3369.876744
NCQ38,OUT027,2642.441977
FDV12,OUT027,2433.037652
FDE52,OUT017,1267.714066
FDG20,OUT027,4439.605563
FDV16,OUT027,972.8193888
FDI32,OUT017,1822.959849
FDJ32,OUT049,1006.978819
FDN39,OUT018,2524.257986
FDY34,OUT017,2623.937208
FDC14,OUT035,685.0886249
FDA55,OUT017,3628.484138
FDZ50,OUT010,393.6579827
DRG13,OUT049,2611.367933
FDP01,OUT013,2414.227347
NCG54,OUT017,2800.48122
FDM13,OUT045,1940.295503
NCO18,OUT027,4598.88723
NCW41,OUT013,2494.344419
FDM52,OUT027,3862.924876
NCF55,OUT035,616.5535226
FDT09,OUT046,2007.176623
NCM19,OUT035,1683.778178
FDW12,OUT018,2176.682465
FDP15,OUT019,659.2413204
FDK36,OUT045,699.966453
FDZ25,OUT035,2859.466624
NCW06,OUT049,2998.299571
FDW60,OUT046,2812.631398
DRC49,OUT013,2414.227347
NCT17,OUT035,3041.673144
NCN06,OUT018,2426.685487
FDC45,OUT013,2800.48122
DRJ47,OUT019,337.3397794
NCF06,OUT045,3915.675293
FDE21,OUT010,213.7394852
DRG27,OUT013,606.9572985
FDW40,OUT049,2132.547841
NCO53,OUT046,3000.569491
FDE23,OUT049,647.1119152
FDQ16,OUT046,1640.526728
FDS26,OUT045,3885.010875
FDZ13,OUT010,94.74143806
FDS14,OUT049,2369.877269
FDC10,OUT045,1774.443864
FDY16,OUT049,3023.293676
FDJ20,OUT035,2043.157473
FDV43,OUT035,685.2681918
FDZ32,OUT027,2635.124422
FDR23,OUT046,2801.860513
FDN24,OUT035,797.2277487
FDE34,OUT027,5056.841075
FDU31,OUT013,3297.247315
FDW33,OUT018,1504.054104
FDU26,OUT046,1776.461975
FDE20,OUT027,4455.497113
NCW05,OUT035,1658.956923
FDB22,OUT018,2165.514784
FDO56,OUT046,1820.812052
FDA19,OUT027,3317.846704
DRI39,OUT045,795.3744639
FDH52,OUT018,698.9689693
FDZ50,OUT035,3091.387452
NCN42,OUT035,2471.776771
FDB53,OUT013,2416.375143
DRG11,OUT017,1625.887586
DRK11,OUT027,3861.370656
FDQ60,OUT017,2001.244828
FDT36,OUT017,605.812452
DRG25,OUT018,2733.742558
DRJ23,OUT046,3001.889116
FDG05,OUT035,2544.239774
NCK06,OUT018,1769.551039
FDU52,OUT017,2414.227347
FDW07,OUT018,1203.947657
NCM17,OUT045,614.3706284
FDA22,OUT045,2752.675462
NCA41,OUT018,2724.073046
FDF38,OUT035,683.8746014
FDH52,OUT046,992.0584295
FDY58,OUT019,452.3439223
FDZ16,OUT045,2962.927154
NCM18,OUT017,998.235196
FDA22,OUT018,2359.324167
NCJ43,OUT035,2854.808229
FDI34,OUT027,5701.670543
FDG56,OUT046,998.235196
FDS34,OUT046,1822.959849
DRC01,OUT035,780.4117557
FDQ04,OUT035,678.0297892
FDK04,OUT035,839.7962978
FDT51,OUT049,1637.873871
FDV26,OUT017,3008.864295
FDS04,OUT049,2132.547841
FDW43,OUT018,3322.420027
FDQ28,OUT010,291.4545882
NCK06,OUT017,2000.196203
FDS23,OUT018,1864.003701
FDZ36,OUT019,405.0046624
FDE56,OUT018,864.1476394
FDW10,OUT027,4451.284192
NCN14,OUT045,2952.64161
NCQ18,OUT045,1462.729219
FDW08,OUT017,1647.372734
FDU43,OUT035,3944.587849
FDR33,OUT010,237.1935715
FDM24,OUT010,291.4545882
NCZ05,OUT046,1640.648852
NCV41,OUT035,1850.169615
FDV11,OUT018,2543.179267
NCY05,OUT035,630.3254453
FDV44,OUT018,2726.901544
FDW32,OUT049,1291.431941
NCU18,OUT027,3419.900987
NCC43,OUT035,4025.81146
FDW19,OUT013,1640.526728
FDN31,OUT035,3042.360012
FDI48,OUT045,727.0022802
FDS24,OUT017,1405.840076
FDF46,OUT049,1827.658058
DRG23,OUT017,2399.588204
FDG14,OUT018,2117.637865
NCY30,OUT049,2811.55678
FDO28,OUT018,1782.278292
DRD24,OUT035,2170.700873
FDI33,OUT049,1412.083013
FDN32,OUT046,3012.597545
FDR16,OUT045,3248.651542
FDF26,OUT046,2418.885741
NCN29,OUT018,573.735939
FDE20,OUT045,2767.856785
FDA46,OUT046,3000.447367
FDU28,OUT045,2962.927154
FDQ48,OUT045,1543.499342
FDV36,OUT013,2012.923457
FDR14,OUT018,632.6720011
FDP23,OUT017,3285.403252
FDP56,OUT013,731.2507581
FDK48,OUT010,237.4621797
FDR48,OUT046,2416.375143
NCY29,OUT049,869.0219261
FDM22,OUT018,582.5740517
DRJ01,OUT013,2502.32713
FDZ43,OUT045,3723.554621
FDV03,OUT035,2454.801386
FDX11,OUT027,5056.841075
NCA41,OUT027,5011.254269
FDE38,OUT017,2620.516012
FDI27,OUT018,431.3106122
FDN32,OUT013,3012.597545
NCN43,OUT017,1998.988278
FDB47,OUT027,5297.509014
FDV03,OUT017,2411.549936
NCN30,OUT045,1456.903206
NCV54,OUT010,223.0951344
FDV07,OUT013,1637.576107
FDP07,OUT049,3000.447367
FDK48,OUT018,955.7443709
FDM15,OUT019,311.777029
FDY19,OUT027,2587.69283
FDK46,OUT046,3954.497125
FDY11,OUT045,969.9299915
FDH09,OUT046,766.0915598
FDO08,OUT027,4211.982752
FDU14,OUT013,3837.304883
FDD22,OUT027,2589.840626
FDM27,OUT017,2518.512216
FDL02,OUT027,2657.555016
NCA17,OUT035,2533.287989
FDE38,OUT019,333.7165836
NCG07,OUT049,2998.299571
DRC27,OUT013,3740.265066
FDA27,OUT035,4036.224573
FDW40,OUT045,2095.027628
DRI11,OUT013,1824.401598
FDN50,OUT046,1469.227266
FDR12,OUT046,2795.382802
FDT34,OUT027,2637.272218
FDW11,OUT035,1026.756038
NCO30,OUT027,5028.38074
FDZ34,OUT017,3000.447367
FDU45,OUT017,1726.801092
NCD42,OUT035,703.9161837
FDX25,OUT045,2894.173866
NCR29,OUT046,834.5733016
FDX43,OUT019,380.5889509
FDB04,OUT010,225.119642
FDR49,OUT027,1335.776261
FDS39,OUT018,1861.223816
FDW58,OUT045,1656.030395
FDG22,OUT019,56.06775707
FDG31,OUT017,989.3810186
NCV53,OUT027,5789.643683
DRJ37,OUT035,2457.478797
FDV07,OUT035,1680.827557
FDW52,OUT018,2344.459591
FDT15,OUT045,2947.106175
FDD02,OUT018,1556.116393
FDM16,OUT035,1191.312477
NCE55,OUT046,2800.48122
FDB57,OUT018,3176.414589
FDQ04,OUT013,638.3593432
FDQ47,OUT019,51.32051068
FDY14,OUT019,632.8227042
DRK37,OUT017,2998.299571
FDO25,OUT017,3296.565862
FDL57,OUT046,3955.306116
NCK29,OUT018,1862.746531
FDK46,OUT027,5885.752845
NCB43,OUT010,405.0046624
DRE01,OUT027,5701.670543
FDC46,OUT018,2813.617124
FDQ23,OUT045,1614.539291
FDX38,OUT049,701.8300189
FDG60,OUT018,3275.356545
FDW55,OUT017,3786.36858
FDP39,OUT013,734.7501136
FDB20,OUT018,1083.005383
FDV21,OUT017,2001.244828
FDZ02,OUT013,1464.037103
FDP19,OUT027,3319.9945
FDA38,OUT035,3911.589497
FDH22,OUT045,1953.439071
DRM11,OUT045,3904.966865
FDO12,OUT027,5027.909192
FDT14,OUT049,1931.351137
FDW34,OUT010,474.5644061
FDG04,OUT027,5020.954432
FDW59,OUT018,1130.547642
FDR33,OUT018,1416.1245
FDP32,OUT013,2012.923457
FDL13,OUT027,5737.449685
FDD22,OUT013,1822.959849
FDV40,OUT027,1852.803859
NCD55,OUT046,638.5264095
FDQ20,OUT010,82.80790816
FDD28,OUT045,767.4378057
FDC39,OUT045,3252.518638
NCR17,OUT049,1862.59189
DRO35,OUT018,1601.213393
FDF40,OUT049,3961.789471
FDR31,OUT018,2159.145319
NCQ41,OUT017,3050.493568
FDP38,OUT046,747.8878694
NCU54,OUT027,5297.509014
FDG22,OUT018,393.043381
DRK59,OUT013,3679.282057
FDC37,OUT046,1690.659201
NCO42,OUT013,2427.450703
NCT42,OUT017,2427.450703
FDX27,OUT035,1499.201891
FDV40,OUT018,956.6577151
FDT45,OUT027,1461.714915
FDS47,OUT019,209.7955056
FDR45,OUT035,3917.588737
FDB03,OUT045,3666.96571
FDO49,OUT035,799.4098749
FDU60,OUT027,4254.98196
FDB26,OUT018,565.5495415
FDB46,OUT017,3286.171755
FDQ37,OUT019,405.0046624
FDN03,OUT017,3994.118099
NCX30,OUT045,3797.72595
FDK32,OUT019,291.4545882
DRM47,OUT013,3001.889116
NCO02,OUT046,1086.231758
FDP04,OUT013,994.3350876
NCO43,OUT049,1592.526175
FDD59,OUT013,1275.163797
FDQ10,OUT017,2798.333424
FDW45,OUT035,2457.478797
NCK30,OUT049,3954.497125
FDU31,OUT018,2991.604457
NCQ17,OUT019,314.7584335
FDN01,OUT017,2800.48122
FDZ19,OUT049,2800.48122
DRG37,OUT017,2428.525321
FDE32,OUT045,540.7069403
FDO34,OUT049,2716.971536
FDM04,OUT019,92.15014977
FDZ25,OUT049,2790.214317
FDU08,OUT049,1588.681447
NCW30,OUT045,3909.45691
NCM18,OUT013,983.3058575
FDS22,OUT035,675.4864713
NCH18,OUT017,3731.848139
FDC23,OUT013,2812.631398
FDY46,OUT013,2998.299571
NCU06,OUT046,3733.995935
FDX57,OUT045,1459.871196
FDX36,OUT027,5598.306542
FDL16,OUT045,714.0751381
FDT16,OUT010,554.3701374
FDN16,OUT018,1417.338524
FDC03,OUT046,3008.864295
DRF60,OUT013,3731.848139
FDS27,OUT027,5018.410328
FDP33,OUT010,630.2047574
FDJ36,OUT018,1456.05355
NCR42,OUT013,530.2591881
FDV14,OUT017,1276.283256
NCP42,OUT035,3055.848995
FDB50,OUT027,2207.470001
NCC30,OUT027,4450.681122
FDA23,OUT018,1417.338524
FDW16,OUT017,1458.325935
FDQ52,OUT010,480.580393
FDB58,OUT049,2428.525321
NCP29,OUT049,998.3573197
NCM05,OUT045,3781.636445
FDO25,OUT013,3296.565862
NCM54,OUT046,2012.923457
NCL54,OUT046,2812.159849
FDL39,OUT010,363.6503501
FDF53,OUT018,2541.799973
NCQ42,OUT035,2042.348482
FDF58,OUT013,988.1167043
FDZ04,OUT035,1025.376745
FDE26,OUT019,246.2135655
FDS60,OUT017,2795.382802
FDV58,OUT017,3000.447367
FDM04,OUT045,717.4254636
FDE08,OUT035,2457.478797
NCB43,OUT049,3000.447367
FDU11,OUT010,217.266575
FDF22,OUT019,448.3523522
FDE24,OUT013,2132.547841
DRJ49,OUT046,2013.395006
NCQ53,OUT035,3984.482454
NCL41,OUT013,584.8284708
FDR22,OUT013,1647.844283
FDH04,OUT035,1502.676556
DRH15,OUT045,595.3103663
FDY40,OUT049,747.5522532
NCI17,OUT035,1526.817374
NCC18,OUT013,2812.159849
FDY28,OUT027,5297.509014
FDB45,OUT027,2642.441977
NCL30,OUT018,1775.908827
FDM10,OUT017,3286.171755
FDH22,OUT027,3319.9945
NCZ53,OUT017,3010.53391
NCI18,OUT013,3642.782112
FDH14,OUT027,3440.183785
FDR36,OUT027,1043.331338
FDW01,OUT045,2360.084213
FDK02,OUT027,3171.277578
FDJ02,OUT018,2123.404261
FDU55,OUT013,4042.761552
NCV18,OUT027,2213.102066
FDH14,OUT018,1734.401373
FDZ37,OUT045,1355.722551
FDX49,OUT049,3674.726534
NCD43,OUT046,1647.844283
FDZ07,OUT013,983.3058575
FDK43,OUT035,2052.894427
FDR32,OUT018,3292.51665
FDT39,OUT013,2418.554909
NCV54,OUT017,1959.13725
FDF38,OUT018,427.4344203
FDV60,OUT046,3000.447367
FDH44,OUT027,3862.924876
FDS21,OUT046,987.1146704
NCL41,OUT045,567.4815013
FDM46,OUT017,1460.473731
FDU27,OUT045,750.7830878
NCJ54,OUT017,3731.848139
DRG51,OUT018,2343.155885
NCA29,OUT019,356.373202
FDR47,OUT045,2954.020903
NCL19,OUT027,3434.198961
DRG01,OUT049,1285.696969
FDG10,OUT046,801.1729436
NCV05,OUT049,2411.398849
NCH18,OUT019,492.3894339
FDV14,OUT018,1096.570005
DRJ23,OUT035,3045.140566
DRJ11,OUT046,2983.660428
FDZ03,OUT017,3008.864295
FDI27,OUT010,74.337837
FDJ14,OUT018,1087.663777
FDU32,OUT017,1965.380187
FDD47,OUT027,4439.605563
DRF36,OUT035,3055.848995
FDM21,OUT046,3954.497125
FDV10,OUT018,428.8280107
FDH60,OUT018,2741.76612
FDX47,OUT010,313.8678071
FDT19,OUT019,421.1862183
FDO11,OUT045,3791.837517
FDH24,OUT027,4115.092126
FDL02,OUT018,1462.546649
FDB02,OUT049,2790.214317
FDA43,OUT046,2998.299571
FDG52,OUT045,700.9315706
DRC12,OUT013,2998.299571
FDY37,OUT018,1822.393773
NCU18,OUT045,2071.598516
FDU09,OUT035,879.7024474
DRJ25,OUT027,1325.730782
DRE12,OUT018,1599.771644
DRL47,OUT017,2002.686578
DRK01,OUT046,1508.38718
FDC22,OUT019,391.2352873
FDG44,OUT013,776.0712708
FDW04,OUT035,2042.348482
FDK09,OUT049,3696.068996
NCN43,OUT035,2045.383817
FDG04,OUT049,3005.171237
FDH32,OUT010,181.2686874
DRI47,OUT017,2432.114866
DRE15,OUT013,1127.425319
FDY11,OUT035,1110.422685
FDO60,OUT049,647.1119152
FDQ20,OUT018,421.0394276
FDO57,OUT027,4102.941948
FDT14,OUT019,205.4204821
FDA57,OUT049,645.6437802
DRN35,OUT017,608.5930064
FDJ03,OUT046,722.4229532
FDX28,OUT017,1642.674525
DRE25,OUT045,1401.672203
FDR09,OUT046,3918.717982
FDB23,OUT035,3854.953345
FDO08,OUT045,2562.851949
FDQ23,OUT049,1625.340267
FDW04,OUT013,1999.097032
DRK13,OUT010,410.4278304
NCL17,OUT027,3420.832102
FDY21,OUT035,3016.607641
FDJ38,OUT027,5043.735267
FDA37,OUT019,248.5152926
FDV43,OUT013,638.3593432
FDL36,OUT046,1460.473731
FDD53,OUT045,606.6036032
FDZ19,OUT010,355.2334225
FDV21,OUT045,1953.439071
NCL54,OUT018,2533.304862
DRI47,OUT027,3867.58904
DRG03,OUT049,2384.293437
FDG21,OUT013,2416.375143
FDW03,OUT018,1413.447089
NCI55,OUT046,2006.414587
DRC36,OUT019,355.2334225
FDH22,OUT017,2001.244828
FDV20,OUT045,1950.581047
NCU41,OUT027,5014.20489
FDN46,OUT027,2637.272218
FDK50,OUT045,2459.259555
NCA05,OUT027,3861.935859
DRH01,OUT018,2613.650977
FDT08,OUT018,2159.145319
FDM08,OUT018,3236.735282
FDZ07,OUT035,1030.214706
FDS22,OUT017,723.0188303
FDV35,OUT027,3853.22861
FDI28,OUT010,237.4621797
FDW58,OUT027,2709.429617
FDT52,OUT045,3683.332154
FDY34,OUT046,2619.447524
FDR10,OUT046,2508.258924
FDK57,OUT017,1961.285046
FDR02,OUT027,2628.463394
FDX49,OUT046,3700.72739
FDQ20,OUT046,642.6931586
DRK23,OUT045,3789.430945
NCW06,OUT046,2998.299571
FDR31,OUT017,2414.227347
NCE43,OUT013,2800.48122
DRO59,OUT027,2184.599982
FDN09,OUT049,3731.848139
FDR11,OUT046,2503.706423
FDO57,OUT013,2502.32713
NCX18,OUT017,3006.379161
FDB05,OUT018,3406.502528
FDQ08,OUT018,805.200577
NCG43,OUT035,1502.386376
FDJ56,OUT013,1642.674525
FDA13,OUT010,40.27874902
FDO56,OUT017,1820.812052
FDB37,OUT018,3292.893691
FDZ02,OUT018,1246.541756
FDQ24,OUT046,3845.451919
FDM16,OUT013,1143.064824
FDU35,OUT049,1585.9656
FDT35,OUT035,2843.773158
NCX30,OUT049,3745.071495
FDG04,OUT017,3005.171237
FDI12,OUT035,1358.78961
FDE35,OUT035,934.5370756
NCP14,OUT027,2637.272218
NCY53,OUT045,1581.847323
FDP49,OUT017,853.3527793
FDQ04,OUT017,653.2886817
FDM39,OUT035,2839.468345
FDO58,OUT019,330.4635019
FDC56,OUT017,1879.005788
NCQ54,OUT046,2630.155592
FDV10,OUT027,1041.992533
NCK17,OUT046,645.765904
NCF55,OUT027,965.2706458
FDV33,OUT013,3967.720481
NCH29,OUT019,182.2391149
FDA37,OUT027,3338.129502
FDH46,OUT018,1417.338524
FDS25,OUT035,1663.493193
FDH04,OUT027,2267.99484
FDX52,OUT046,2998.299571
NCD42,OUT017,654.8615395
FDW47,OUT017,2000.476326
FDL25,OUT027,2406.375823
NCJ06,OUT010,223.0951344
FDY09,OUT013,2811.55678
FDS40,OUT046,609.0419987
FDH41,OUT017,3286.171755
FDG38,OUT035,1349.146747
FDU03,OUT027,4841.065767
FDV20,OUT046,1999.097032
DRB13,OUT045,2967.822933
NCQ30,OUT013,1965.380187
NCH06,OUT013,3696.068996
FDU50,OUT018,1503.309623
NCO42,OUT019,247.3778357
FDW09,OUT018,1081.791359
FDH04,OUT013,1405.85228
FDC21,OUT045,1592.010744
FDL21,OUT049,650.298497
FDM46,OUT010,195.6708034
FDT22,OUT019,148.6935701
FDB28,OUT035,3050.776939
FDI12,OUT018,1203.947657
FDA28,OUT045,1950.581047
FDF59,OUT013,2001.244828
FDM45,OUT027,3319.9945
FDQ56,OUT017,1291.431941
FDR46,OUT049,2416.375143
FDT01,OUT013,3290.83015
FDD16,OUT027,1942.554166
NCU30,OUT010,337.6713548
FDM40,OUT010,316.6316756
FDI56,OUT035,1502.386376
NCS30,OUT013,2001.244828
FDU08,OUT017,1588.681447
FDX51,OUT027,5024.628712
FDA43,OUT045,2939.498042
FDX59,OUT010,72.12339057
FDC37,OUT018,1417.338524
FDP58,OUT013,3286.171755
NCY42,OUT035,2187.949469
FDF21,OUT018,2726.901544
FDU10,OUT027,1033.543104
DRL47,OUT018,1779.498373
FDA58,OUT018,3281.72601
FDJ22,OUT049,2998.299571
FDK50,OUT046,2518.061084
FDO38,OUT035,1328.069845
DRF60,OUT035,3904.365381
NCZ42,OUT019,519.3232155
FDD35,OUT049,1827.054989
FDL25,OUT045,1422.953518
FDJ16,OUT013,853.9704639
DRK59,OUT049,3679.282057
FDI50,OUT046,3733.555912
NCB19,OUT045,1265.361446
DRI37,OUT035,913.6226664
FDA14,OUT027,3822.341877
FDC08,OUT018,3364.367654
FDS45,OUT046,1645.033067
FDI21,OUT049,992.0584295
DRJ47,OUT035,2845.174419
DRE37,OUT027,5016.230563
FDT55,OUT018,2228.781307
NCG42,OUT027,3317.846704
FDA31,OUT049,2800.48122
NCW42,OUT046,3575.148855
FDF50,OUT017,3005.105762
FDK56,OUT049,3000.447367
FDX10,OUT035,609.2889123
NCK07,OUT027,4100.794152
FDZ49,OUT017,3530.201682
FDR33,OUT013,1646.769665
FDO44,OUT018,1416.727569
FDA20,OUT046,2999.108562
NCL30,OUT045,1940.295503
FDI05,OUT019,181.5385721
FDQ12,OUT018,3275.356545
FDH47,OUT017,1559.525289
FDH34,OUT018,2723.950922
FDF29,OUT046,2013.395006
FDG40,OUT018,393.043381
NCE18,OUT017,3857.602097
FDP21,OUT010,402.8568661
FDY50,OUT013,1286.79855
FDB36,OUT049,2024.091138
NCZ29,OUT049,2001.366952
FDU20,OUT018,1597.484442
FDO56,OUT013,1820.812052
FDW31,OUT049,2998.299571
DRH59,OUT013,1146.654369
NCB30,OUT017,3011.522927
FDK43,OUT027,3328.392649
FDW43,OUT045,3737.852595
NCL19,OUT017,2144.698019
FDJ27,OUT046,1600.771393
FDC45,OUT046,2800.48122
FDY40,OUT035,784.3363731
NCM41,OUT035,1501.699509
NCK18,OUT019,359.1292366
FDP37,OUT049,2001.244828
FDA27,OUT027,5783.710892
NCX30,OUT035,3917.588737
FDR09,OUT017,3918.717982
FDG08,OUT027,4439.605563
NCU30,OUT013,2611.367933
FDB16,OUT017,1270.664688
FDM16,OUT017,1157.994162
FDC48,OUT013,1271.23918
NCF18,OUT046,3000.447367
FDU46,OUT018,1129.922185
FDH41,OUT018,3000.702637
NCN42,OUT010,300.5644814
FDU49,OUT046,1316.722538
FDB20,OUT027,2181.010436
FDG50,OUT019,185.3246795
