Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ08,OUT046,1281.1729
NCJ05,OUT018,2148.312842
FDF59,OUT046,2022.235418
NCO05,OUT035,1626.90636
FDW24,OUT018,559.1751977
NCX42,OUT018,2279.761915
NCA53,OUT035,816.2868345
FDI45,OUT019,357.2890216
FDG46,OUT046,1754.859207
FDM20,OUT010,483.6934318
FDW11,OUT010,149.7122803
FDX08,OUT035,2869.234343
NCK17,OUT035,647.2570859
FDK32,OUT018,2148.312842
NCA42,OUT035,2619.990528
DRI01,OUT035,2859.131922
NCL55,OUT049,3623.530754
DRE25,OUT018,1281.388634
FDD14,OUT017,2987.03836
FDB10,OUT046,3697.692345
DRN11,OUT035,2395.329981
FDP38,OUT018,553.6532298
NCA30,OUT017,2987.03836
FDT15,OUT017,2942.403537
NCP55,OUT018,676.4398343
FDF12,OUT035,2455.630981
FDM21,OUT018,3482.376444
FDX56,OUT035,3278.204595
FDF10,OUT017,2408.920352
FDT32,OUT045,2925.9228
FDM51,OUT018,1427.983122
NCR50,OUT018,2141.083925
FDI19,OUT049,3779.801761
FDX21,OUT017,1661.885055
FDR31,OUT035,2454.630284
FDY02,OUT013,3786.425246
NCA29,OUT045,2756.964378
NCX17,OUT046,3696.288861
FDM12,OUT045,2946.176723
FDI53,OUT027,4118.457415
NCU30,OUT049,2566.660049
FDC56,OUT027,3296.477739
FDK27,OUT018,1781.229832
NCK18,OUT017,2609.319081
FDB52,OUT019,644.1122554
DRG25,OUT027,4931.090696
FDZ13,OUT049,776.7503076
FDB57,OUT019,494.4974491
FDR40,OUT046,1282.628547
NCO14,OUT019,88.25670185
NCN19,OUT045,2938.495657
FDQ28,OUT019,321.0933914
FDO13,OUT018,2238.452442
FDK48,OUT013,1286.133016
FDU07,OUT018,2144.662548
FDW20,OUT046,2037.398844
FDV12,OUT010,180.7328957
FDH24,OUT013,2561.794398
FDV59,OUT049,3229.260166
FDK57,OUT045,1934.474074
FDL16,OUT027,1238.683635
NCQ17,OUT046,2508.725084
FDJ15,OUT018,2681.269191
FDX24,OUT049,1493.562136
FDT47,OUT046,1493.562136
FDT10,OUT049,955.8267306
FDZ37,OUT018,1116.558874
FDW43,OUT027,5673.323354
DRN36,OUT017,1480.0346
FDJ14,OUT045,1237.18801
FDA32,OUT013,3314.996255
FDJ38,OUT019,411.38317
FDQ57,OUT017,2425.487262
NCQ41,OUT019,475.5659373
FDG56,OUT049,916.0315555
DRC13,OUT027,3292.55461
FDV55,OUT035,2450.97999
FDQ49,OUT045,2509.052674
FDE29,OUT010,161.2999279
FDR03,OUT013,3239.042807
FDD45,OUT049,1493.562136
FDN38,OUT010,489.8430048
FDT56,OUT046,854.9044058
FDT48,OUT045,3189.631632
FDU03,OUT049,2952.890856
FDC56,OUT010,212.8015981
NCO43,OUT027,2549.121447
FDQ27,OUT017,1657.161299
FDR03,OUT046,3234.177156
DRH23,OUT010,110.6435814
FDG22,OUT045,606.5400061
NCJ42,OUT013,1669.546243
FDR24,OUT046,1392.588936
FDW60,OUT035,2869.234343
FDJ08,OUT013,2984.401772
DRL59,OUT018,585.318545
FDG60,OUT010,479.5132164
FDW27,OUT017,2521.547099
FDX14,OUT018,1128.419966
FDC20,OUT013,853.1498267
NCS29,OUT018,3487.027434
FDJ56,OUT046,1578.559841
FDB20,OUT019,299.2507976
FDL28,OUT027,5640.664308
FDW01,OUT018,2121.462636
FDL03,OUT046,2988.389439
FDX22,OUT049,3240.558638
FDJ21,OUT035,2467.410844
FDR31,OUT045,2351.455086
FDG21,OUT035,2398.147782
FDS22,OUT027,1143.040327
FDK08,OUT035,1553.196044
FDE17,OUT018,2144.662548
NCN30,OUT017,1491.333073
FDT50,OUT046,1471.705316
NCX42,OUT049,2566.660049
FDJ12,OUT035,3289.984458
NCA18,OUT027,2643.024931
FDP23,OUT019,455.9535055
FDX12,OUT013,3739.397258
FDN40,OUT018,2177.611141
FDV48,OUT035,1313.473641
NCY54,OUT013,2798.004842
FDL16,OUT010,107.3056178
FDR45,OUT018,3311.178935
FDJ52,OUT046,2561.794398
DRG01,OUT017,1286.34237
FDP52,OUT013,3697.692345
FDU58,OUT017,2997.407508
FDL02,OUT045,1604.017002
FDG28,OUT013,3705.522854
FDA19,OUT035,2065.52816
FDW46,OUT027,1858.743385
NCD43,OUT049,1669.546243
DRG39,OUT013,742.6418109
NCF55,OUT049,602.6685746
FDJ07,OUT046,1827.690185
FDE08,OUT046,2406.686551
FDP56,OUT019,104.9351671
FDT45,OUT045,754.7335088
FDF17,OUT018,2651.348912
FDX44,OUT046,1243.643735
FDM28,OUT027,4475.461336
FDI36,OUT049,2981.154266
FDS07,OUT045,1768.542427
FDD36,OUT045,1792.067225
FDW11,OUT046,957.0606664
FDN40,OUT049,2407.687249
NCQ18,OUT049,1479.411584
NCQ54,OUT017,2604.453431
NCS42,OUT045,1425.583603
DRH39,OUT010,268.92421
FDC09,OUT027,2721.165189
FDT08,OUT010,293.3003521
FDC08,OUT035,3780.922953
FDT20,OUT017,608.6062329
FDS35,OUT035,973.173833
FDX58,OUT018,2692.663464
FDW58,OUT046,1674.411893
DRD27,OUT046,1573.733581
FDH32,OUT019,183.7485065
FDS26,OUT035,4087.204629
FDQ31,OUT046,1283.724351
FDP11,OUT018,3028.181772
FDD58,OUT017,1560.721107
FDM33,OUT045,3265.091403
FDZ16,OUT049,2984.401772
NCS29,OUT010,606.8010121
NCM18,OUT019,174.4484056
FDP11,OUT049,3320.322868
NCC42,OUT017,2147.396213
DRM23,OUT046,2795.187041
NCN55,OUT027,5649.495514
FDK46,OUT013,3889.519909
FDR01,OUT046,3225.609872
NCA05,OUT045,2394.608112
NCP43,OUT017,2796.718301
FDR12,OUT010,359.8303473
FDQ01,OUT013,3792.728029
FDM13,OUT046,2017.584427
FDQ19,OUT017,3737.168194
FDK56,OUT019,392.9732331
NCX06,OUT010,417.1056965
FDO56,OUT027,2646.675225
FDU45,OUT045,1699.627741
FDI16,OUT019,93.59807189
FDL32,OUT046,1822.370408
FDA07,OUT046,2016.908805
FDA14,OUT045,2340.098525
FDV46,OUT027,3308.178999
NCO07,OUT035,3400.181945
NCP41,OUT046,1703.776706
FDY60,OUT018,1879.156999
FDN38,OUT017,3755.826313
FDO15,OUT046,1140.318521
FDT60,OUT013,2022.235418
FDA55,OUT035,3754.389678
FDE02,OUT010,175.5908073
DRJ39,OUT049,3565.838284
FDV34,OUT035,1188.052371
FDS20,OUT027,4916.141929
FDF02,OUT027,2710.867413
FDW40,OUT017,2148.39691
NCB43,OUT046,2985.805257
FDR58,OUT017,1384.420034
DRJ59,OUT035,677.3120659
NCD30,OUT017,1575.669874
FDE14,OUT017,1478.125042
FDC28,OUT018,1437.943228
FDU16,OUT018,1104.330418
NCD19,OUT035,881.917173
FDU21,OUT046,581.5142902
FDV59,OUT027,5254.309834
FDU03,OUT045,2936.979826
FDC33,OUT010,446.8566183
NCR42,OUT035,613.9786584
DRH59,OUT035,1161.117654
NCM31,OUT035,2215.586339
FDS50,OUT035,3884.25861
FDP39,OUT046,774.6705376
FDQ55,OUT013,1834.071668
FDV36,OUT019,239.8232969
FDI05,OUT027,2222.214675
FDS45,OUT027,2719.833077
FDA39,OUT045,607.8850357
FDC37,OUT010,239.4670546
FDJ60,OUT027,4218.325839
DRQ35,OUT046,2005.067742
NCJ06,OUT046,1989.900894
NCY42,OUT018,2141.083925
DRM37,OUT049,3000.968683
FDR14,OUT045,741.1711111
FDE51,OUT049,641.2070633
FDT33,OUT017,2594.35101
FDR08,OUT013,1754.859207
FDE36,OUT010,335.5361433
FDL22,OUT019,248.1401648
FDR44,OUT013,2022.235418
FDI56,OUT019,262.0483032
FDE47,OUT010,236.1730031
FDV27,OUT010,238.7143187
FDV10,OUT049,640.2839309
FDC40,OUT045,1251.851721
NCX41,OUT013,3274.789101
NCQ38,OUT027,2721.165189
FDV12,OUT027,2582.808976
FDE52,OUT017,1275.56269
FDG20,OUT027,4429.462604
FDV16,OUT027,982.9938621
FDI32,OUT017,1825.006995
FDJ32,OUT049,981.8573371
FDN39,OUT018,2482.641088
FDY34,OUT017,2604.453431
FDC14,OUT035,657.3451219
FDA55,OUT017,3608.987467
FDZ50,OUT010,382.9092911
DRG13,OUT049,2551.691977
FDP01,OUT013,2363.172603
NCG54,OUT017,2802.044914
FDM13,OUT045,1962.352962
NCO18,OUT027,4486.759809
NCW41,OUT013,2554.656807
FDM52,OUT027,4018.021305
NCF55,OUT035,612.3258661
FDT09,OUT046,2032.533193
NCM19,OUT035,1706.191503
FDW12,OUT018,2145.949576
FDP15,OUT019,580.1657518
FDK36,OUT045,729.5202642
FDZ25,OUT035,2867.902232
NCW06,OUT049,2984.804559
FDW60,OUT046,2809.706102
DRC49,OUT013,2363.172603
NCT17,OUT035,3045.528852
NCN06,OUT018,2298.177603
FDC45,OUT013,2798.004842
DRJ47,OUT019,358.0132435
NCF06,OUT045,3835.116754
FDE21,OUT010,214.400437
DRG27,OUT013,613.5652035
FDW40,OUT049,2145.760322
NCO53,OUT046,2984.401772
FDE23,OUT049,630.504321
FDQ16,OUT046,1659.443822
FDS26,OUT045,3766.6786
FDZ13,OUT010,95.67473384
FDS14,OUT049,2501.421604
FDC10,OUT045,1768.542427
FDY16,OUT049,3000.968683
FDJ20,OUT035,2070.17915
FDV43,OUT035,678.6843374
FDZ32,OUT027,2711.062768
FDR23,OUT046,2799.408327
FDN24,OUT035,775.9375274
FDE34,OUT027,4919.389436
FDU31,OUT013,3330.620644
FDW33,OUT018,1499.071873
FDU26,OUT046,1773.752376
FDE20,OUT027,4446.029515
NCW05,OUT035,1649.709001
FDB22,OUT018,2145.949576
FDO56,OUT046,1822.773195
FDA19,OUT027,3293.230232
DRI39,OUT045,810.6926619
FDH52,OUT018,736.719328
FDZ50,OUT035,3026.042722
NCN42,OUT035,2477.513265
FDB53,OUT013,2406.283764
DRG11,OUT017,1659.067254
DRK11,OUT027,3907.836915
FDQ60,OUT017,2023.468521
FDT36,OUT017,590.6432356
DRG25,OUT018,2685.434547
DRJ23,OUT046,2983.18281
FDG05,OUT035,2599.440355
NCK06,OUT018,1787.611315
FDU52,OUT017,2405.672845
FDW07,OUT018,1179.671433
NCM17,OUT045,611.0075178
FDA22,OUT045,2744.176861
NCA41,OUT018,2673.035059
FDF38,OUT035,667.4475428
FDH52,OUT046,982.4801633
FDY58,OUT019,479.5132164
FDZ16,OUT045,2915.849474
NCM18,OUT017,978.1062636
FDA22,OUT018,2311.42348
NCJ43,OUT035,2867.902232
FDI34,OUT027,5645.315299
FDG56,OUT046,975.4728237
FDS34,OUT046,1823.773892
DRC01,OUT035,790.311994
FDQ04,OUT035,675.6558955
FDK04,OUT035,859.0341918
FDT51,OUT049,1663.16476
FDV26,OUT017,2980.735576
FDS04,OUT049,2144.356838
FDW43,OUT018,3303.67984
FDQ28,OUT010,293.3003521
NCK06,OUT017,2035.169781
FDS23,OUT018,1850.915099
FDZ36,OUT019,409.9796858
FDE56,OUT018,903.6958205
FDW10,OUT027,4446.029515
NCN14,OUT045,2930.573791
NCQ18,OUT045,1442.921445
FDW08,OUT017,1677.048481
FDU43,OUT035,3871.902893
FDR33,OUT010,240.5431619
FDM24,OUT010,291.8968679
NCZ05,OUT046,1654.597476
NCV41,OUT035,1858.720332
FDV11,OUT018,2519.312739
NCY05,OUT035,607.540254
FDV44,OUT018,2693.859515
FDW32,OUT049,1282.576384
NCU18,OUT027,3407.368311
NCC43,OUT035,4124.665557
FDW19,OUT013,1659.443822
FDN31,OUT035,3033.748989
FDI48,OUT045,722.7537366
FDS24,OUT017,1336.465478
FDF46,OUT049,1838.937318
DRG23,OUT017,2407.506035
FDG14,OUT018,2125.11293
NCY30,OUT049,2809.706102
FDO28,OUT018,1792.476965
DRD24,OUT035,2199.96195
FDI33,OUT049,1345.029187
FDN32,OUT046,2996.103032
FDR16,OUT045,3160.30508
FDF26,OUT046,2406.686551
NCN29,OUT018,570.095992
FDE20,OUT045,2756.964378
FDA46,OUT046,2984.401772
FDU28,OUT045,2915.849474
FDQ48,OUT045,1523.302331
FDV36,OUT013,2037.398844
FDR14,OUT018,674.8796736
FDP23,OUT017,3323.15481
FDP56,OUT013,750.2461752
FDK48,OUT010,262.4565217
FDR48,OUT046,2406.283764
NCY29,OUT049,839.0459428
FDM22,OUT018,592.2126725
DRJ01,OUT013,2550.093138
FDZ43,OUT045,3682.125915
FDV03,OUT035,2447.256932
FDX11,OUT027,4870.643357
NCA41,OUT027,4915.466307
FDE38,OUT017,2593.154958
FDI27,OUT018,452.4032624
FDN32,OUT013,2996.103032
NCN43,OUT017,2040.035432
FDB47,OUT027,5165.248526
FDV03,OUT017,2504.391107
NCN30,OUT045,1450.843312
NCV54,OUT010,219.1361126
FDV07,OUT013,1653.921854
FDP07,OUT049,2985.805257
FDK48,OUT018,975.6975127
FDM15,OUT019,318.4394608
FDY19,OUT027,2647.871277
FDK46,OUT046,3889.519909
FDY11,OUT045,964.4807657
FDH09,OUT046,758.5108463
FDO08,OUT027,4118.860202
FDU14,OUT013,3776.782697
FDD22,OUT027,2647.675922
FDM27,OUT017,2577.868834
FDL02,OUT027,2710.867413
NCA17,OUT035,2511.743728
FDE38,OUT019,335.5361433
NCG07,OUT049,2984.804559
DRC27,OUT013,3654.302638
FDA27,OUT035,4116.977756
FDW40,OUT045,2075.804539
DRI11,OUT013,1821.151446
FDN50,OUT046,1488.696486
FDR12,OUT046,2794.081713
FDT34,OUT027,2709.463929
FDW11,OUT035,986.8285254
NCO30,OUT027,4931.090696
FDZ34,OUT017,2988.441844
FDU45,OUT017,1757.495794
NCD42,OUT035,663.2292096
FDX25,OUT045,2872.520281
NCR29,OUT046,828.0323971
FDX43,OUT019,390.7833488
FDB04,OUT010,234.4913053
FDR49,OUT027,1276.839371
FDS39,OUT018,1872.775517
FDW58,OUT045,1616.804519
FDG22,OUT019,0
FDG31,OUT017,982.5897443
NCV53,OUT027,5721.250674
DRJ37,OUT035,2450.97999
FDV07,OUT035,1713.450095
FDW52,OUT018,2283.321233
FDT15,OUT045,2884.535485
FDD02,OUT018,1573.178793
FDM16,OUT035,1177.949951
NCE55,OUT046,2798.004842
FDB57,OUT018,3128.141805
FDQ04,OUT013,644.2364048
FDQ47,OUT019,60.6674092
FDY14,OUT019,547.3203757
DRK37,OUT017,2987.441147
FDO25,OUT017,3231.493966
FDL57,OUT046,3890.520606
NCK29,OUT018,1850.915099
FDK46,OUT027,5737.904058
NCB43,OUT010,409.9796858
DRE01,OUT027,5652.743021
FDC46,OUT018,2748.738331
FDQ23,OUT045,1611.938868
FDX38,OUT049,729.9548863
FDG60,OUT018,3289.548183
FDW55,OUT017,3737.168194
FDP39,OUT013,756.5393834
FDB20,OUT018,1116.193113
FDV21,OUT017,2023.468521
FDZ02,OUT013,1470.887797
FDP19,OUT027,3296.477739
FDA38,OUT035,4042.730143
FDH22,OUT045,1967.003952
DRM11,OUT045,3903.27733
FDO12,OUT027,4935.956346
FDT14,OUT049,1980.595787
FDW34,OUT010,483.6934318
FDG04,OUT027,4935.956346
FDW59,OUT018,1113.637925
FDR33,OUT018,1434.364605
FDP32,OUT013,2037.398844
FDL13,OUT027,5640.664308
FDD22,OUT013,1823.773892
FDV40,OUT027,1865.127898
NCD55,OUT046,641.8027936
FDQ20,OUT010,75.98645705
FDD28,OUT045,785.2656021
FDC39,OUT045,3167.32313
NCR17,OUT049,1868.302131
DRO35,OUT018,1579.454468
FDF40,OUT049,3808.136309
FDR31,OUT018,2148.312842
NCQ41,OUT017,3037.835733
FDP38,OUT046,733.3352376
NCU54,OUT027,5165.248526
FDG22,OUT018,359.5267825
DRK59,OUT013,3603.393624
FDC37,OUT046,1659.443822
NCO42,OUT013,2417.985024
NCT42,OUT017,2420.621611
FDX27,OUT035,1544.05937
FDV40,OUT018,982.5750327
FDT45,OUT027,1494.185188
FDS47,OUT019,259.4191151
FDR45,OUT035,4045.563388
FDB03,OUT045,3679.070638
FDO49,OUT035,802.2932013
FDU60,OUT027,4218.325839
FDB26,OUT018,575.736858
FDB46,OUT017,3232.89745
FDQ37,OUT019,409.9796858
FDN03,OUT017,3886.558735
NCX30,OUT045,3790.17911
FDK32,OUT019,293.3003521
DRM47,OUT013,2981.986759
NCO02,OUT046,1082.83327
FDP04,OUT013,980.0417467
NCO43,OUT049,1599.072636
FDD59,OUT013,1387.012186
FDQ10,OUT017,2802.240269
FDW45,OUT035,2467.410844
NCK30,OUT049,3885.869615
FDU31,OUT018,2929.890153
NCQ17,OUT019,319.6899072
FDN01,OUT017,2802.044914
FDZ19,OUT049,2799.408327
DRG37,OUT017,2523.062931
FDE32,OUT045,461.4843045
FDO34,OUT049,2693.053354
FDM04,OUT019,95.38585767
FDZ25,OUT049,2808.373991
FDU08,OUT049,1571.701175
NCW30,OUT045,3835.116754
NCM18,OUT013,962.4963332
FDS22,OUT035,683.1551612
NCH18,OUT017,3708.159442
FDC23,OUT013,2809.706102
FDY46,OUT013,2984.804559
NCU06,OUT046,3697.692345
FDX57,OUT045,1441.920748
FDX36,OUT027,5515.885358
FDL16,OUT045,703.8138106
FDT16,OUT010,652.81922
FDN16,OUT018,1437.943228
FDC03,OUT046,2978.098989
DRF60,OUT013,3705.522854
FDS27,OUT027,4924.709213
FDP33,OUT010,630.8612632
FDJ36,OUT018,1438.493255
NCR42,OUT013,568.7627919
FDV14,OUT017,1279.888606
NCP42,OUT035,3055.631273
FDB50,OUT027,2211.649918
NCC30,OUT027,4439.831753
FDA23,OUT018,1441.593522
FDW16,OUT017,1481.230652
FDQ52,OUT010,417.4323334
FDB58,OUT049,2417.985024
NCP29,OUT049,999.4856889
NCM05,OUT045,3917.897338
FDO25,OUT013,3228.857379
NCM54,OUT046,2037.398844
NCL54,OUT046,2814.571753
FDL39,OUT010,354.233745
FDF53,OUT018,2519.312739
NCQ42,OUT035,2081.959014
FDF58,OUT013,980.0417467
FDZ04,OUT035,1025.028583
FDE26,OUT019,242.5728303
FDS60,OUT017,2796.718301
FDV58,OUT017,2987.03836
FDM04,OUT045,693.6604231
FDE08,OUT035,2454.630284
NCB43,OUT049,2985.805257
FDU11,OUT010,212.8015981
FDF22,OUT019,460.6044964
FDE24,OUT013,2145.760322
DRJ49,OUT046,2032.533193
NCQ53,OUT035,3950.37691
NCL41,OUT013,585.7388748
FDR22,OUT013,1669.546243
FDH04,OUT035,1548.224727
DRH15,OUT045,611.9306501
FDY40,OUT049,745.5696547
NCI17,OUT035,1471.275601
NCC18,OUT013,2814.571753
FDY28,OUT027,5163.845042
FDB45,OUT027,2721.165189
NCL30,OUT018,1794.840231
FDM10,OUT017,3232.89745
FDH22,OUT027,3296.477739
NCZ53,OUT017,3032.970082
NCI18,OUT013,3758.874846
FDH14,OUT027,3411.018605
FDR36,OUT027,1148.74738
FDW01,OUT045,2347.804792
FDK02,OUT027,3263.94786
FDJ02,OUT018,2117.884013
FDU55,OUT013,3890.120619
NCV18,OUT027,2204.079751
FDH14,OUT018,1771.640319
FDZ37,OUT045,1314.708976
FDX49,OUT049,3697.692345
NCD43,OUT046,1669.546243
FDZ07,OUT013,971.1288806
FDK43,OUT035,2085.679952
FDR32,OUT018,3322.496775
FDT39,OUT013,2411.603542
NCV54,OUT017,1992.537481
FDF38,OUT018,423.7393875
FDV60,OUT046,2984.401772
FDH44,OUT027,4018.021305
FDS21,OUT046,968.3591389
NCL41,OUT045,565.9481647
FDM46,OUT017,1482.048171
FDU27,OUT045,751.9328591
NCJ54,OUT017,3695.677942
DRG51,OUT018,2270.730908
NCA29,OUT019,364.2246273
FDR47,OUT045,2930.573791
NCL19,OUT027,3422.317078
DRG01,OUT049,1278.826666
FDG10,OUT046,840.5648054
NCV05,OUT049,2402.360635
NCH18,OUT019,488.3444227
FDV14,OUT018,1104.319946
DRJ23,OUT035,3042.711051
DRJ11,OUT046,2982.987456
FDZ03,OUT017,2980.735576
FDI27,OUT010,74.2020438
FDJ14,OUT018,1105.564353
FDU32,OUT017,2002.639902
FDD47,OUT027,4429.462604
DRF36,OUT035,3055.631273
FDM21,OUT046,3885.869615
FDV10,OUT018,431.6797131
FDH60,OUT018,2721.961762
FDX47,OUT010,316.4424005
FDT19,OUT019,431.3798221
FDO11,OUT045,3759.22035
FDH24,OUT027,4130.158675
FDL02,OUT018,1475.871961
FDB02,OUT049,2808.373991
FDA43,OUT046,2981.154266
FDG52,OUT045,686.3280162
DRC12,OUT013,2986.000611
FDY37,OUT018,1855.957087
NCU18,OUT045,2085.877866
FDU09,OUT035,868.8138018
DRJ25,OUT027,1373.101829
DRE12,OUT018,1597.379403
DRL47,OUT017,2022.249559
DRK01,OUT046,1476.164077
FDC22,OUT019,392.9732331
FDG44,OUT013,807.608489
FDW04,OUT035,2065.52816
FDK09,OUT049,3697.692345
NCN43,OUT035,2092.061435
FDG04,OUT049,3000.968683
FDH32,OUT010,175.5908073
DRI47,OUT017,2417.803811
DRE15,OUT013,1128.797758
FDY11,OUT035,1110.080112
FDO60,OUT049,631.7003726
FDQ20,OUT018,419.972447
FDO57,OUT027,4118.457415
FDT14,OUT019,212.1574483
FDA57,OUT049,631.5057988
DRN35,OUT017,586.6306485
FDJ03,OUT046,739.7344962
FDX28,OUT017,1660.48157
DRE25,OUT045,1425.583603
FDR09,OUT046,3890.520606
FDB23,OUT035,3815.31964
FDO08,OUT045,2491.614166
FDQ23,OUT049,1610.371109
FDW04,OUT013,1977.720772
DRK13,OUT010,415.5008297
NCL17,OUT027,3412.019302
FDY21,OUT035,2976.26579
FDJ38,OUT027,4935.956346
FDA37,OUT019,240.823994
FDV43,OUT013,652.8689523
FDL36,OUT046,1480.815068
FDD53,OUT045,563.5386564
FDZ19,OUT010,360.5365282
FDV21,OUT045,1967.003952
NCL54,OUT018,2487.651174
DRI47,OUT027,3907.836915
DRG03,OUT049,2497.77131
FDG21,OUT013,2406.283764
FDW03,OUT018,1427.983122
NCI55,OUT046,2032.533193
DRC36,OUT019,361.9400125
FDH22,OUT017,2023.468521
FDV20,OUT045,1962.352962
NCU41,OUT027,4919.792223
FDN46,OUT027,2709.463929
FDK50,OUT045,2502.854912
NCA05,OUT027,4052.251768
DRH01,OUT018,2547.492791
FDT08,OUT018,2148.312842
FDM08,OUT018,3182.721081
FDZ07,OUT035,1013.870083
FDS22,OUT017,734.3756364
FDV35,OUT027,4108.761365
FDI28,OUT010,263.6904574
FDW58,OUT027,2726.030839
FDT52,OUT045,3671.051891
FDY34,OUT046,2561.794398
FDR10,OUT046,2561.794398
FDK57,OUT017,1992.342127
FDR02,OUT027,2716.999832
FDX49,OUT046,3697.692345
FDQ20,OUT046,634.6163783
DRK23,OUT045,3670.248243
NCW06,OUT046,2984.804559
FDR31,OUT017,2409.323139
NCE43,OUT013,2799.408327
DRO59,OUT027,2201.157412
FDN09,OUT049,3706.718906
FDR11,OUT046,2550.093138
FDO57,OUT013,2550.093138
NCX18,OUT017,2998.739619
FDB05,OUT018,3409.09804
FDQ08,OUT018,812.8667153
NCG43,OUT035,1528.758801
FDJ56,OUT013,1657.844983
FDA13,OUT010,66.69248639
FDO56,OUT017,1825.409782
FDB37,OUT018,3317.376697
FDZ02,OUT018,1275.002274
FDQ24,OUT046,3784.293609
FDM16,OUT013,1122.860694
FDU35,OUT049,1562.735511
FDT35,OUT035,2847.352059
NCX30,OUT049,3661.15383
FDG04,OUT017,3003.60527
FDI12,OUT035,1330.838106
FDE35,OUT035,927.3872572
NCP14,OUT027,2709.463929
NCY53,OUT045,1599.366011
FDP49,OUT017,841.6825302
FDQ04,OUT017,651.5499182
FDM39,OUT035,2838.645094
FDO58,OUT019,336.8947516
FDC56,OUT017,1890.059197
NCQ54,OUT046,2601.816843
FDV10,OUT027,1141.521464
NCK17,OUT046,631.5057988
NCF55,OUT027,1001.628366
FDV33,OUT013,3855.907197
NCH29,OUT019,184.2294798
FDA37,OUT027,3293.230232
FDH46,OUT018,1442.789573
FDS25,OUT035,1649.709001
FDH04,OUT027,2407.664097
FDX52,OUT046,3009.54146
NCD42,OUT017,641.648145
FDW47,OUT017,2023.871308
FDL25,OUT027,2473.638073
NCJ06,OUT010,219.1361126
FDY09,OUT013,2809.706102
FDS40,OUT046,609.6467454
FDH41,OUT017,3232.89745
FDG38,OUT035,1296.232283
FDU03,OUT027,4721.618704
FDV20,OUT046,2017.584427
DRB13,OUT045,2943.361308
NCQ30,OUT013,1998.671203
NCH06,OUT013,3706.523551
FDU50,OUT018,1520.740043
NCO42,OUT019,209.9243454
FDW09,OUT018,1113.637925
FDH04,OUT013,1391.384455
FDC21,OUT045,1561.701753
FDL21,OUT049,646.4738704
FDM46,OUT010,185.5793007
FDT22,OUT019,162.2921979
FDB28,OUT035,3026.042722
FDI12,OUT018,1181.074917
FDA28,OUT045,1951.278938
FDF59,OUT013,2022.235418
FDM45,OUT027,3297.881223
FDQ56,OUT017,1285.212972
FDR46,OUT049,2406.283764
FDT01,OUT013,3228.857379
FDD16,OUT027,1973.615361
NCU30,OUT010,341.8257819
FDM40,OUT010,328.6050171
FDI56,OUT035,1528.758801
NCS30,OUT013,2022.235418
FDU08,OUT017,1574.337762
FDX51,OUT027,4924.709213
FDA43,OUT045,2925.9228
FDX59,OUT010,64.64443726
FDC37,OUT018,1427.487085
FDP58,OUT013,3318.919384
NCY42,OUT035,2215.586339
FDF21,OUT018,2689.01317
FDU10,OUT027,1057.263895
DRL47,OUT018,1793.218482
FDA58,OUT018,3099.487163
FDJ22,OUT049,2984.804559
FDK50,OUT046,2560.462287
FDO38,OUT035,1323.253251
DRF60,OUT035,4006.302238
NCZ42,OUT019,504.5998701
FDD35,OUT049,1834.071668
FDL25,OUT045,1425.583603
FDJ16,OUT013,833.2985154
DRK59,OUT049,3603.393624
FDI50,OUT046,3692.365732
NCB19,OUT045,1271.793834
DRI37,OUT035,888.3130678
FDA14,OUT027,3995.366271
FDC08,OUT018,3350.676828
FDS45,OUT046,1657.146755
FDI21,OUT049,981.2462276
DRJ47,OUT035,2843.533561
DRE37,OUT027,4920.79292
FDT55,OUT018,2242.102736
NCG42,OUT027,3298.076578
FDA31,OUT049,2798.004842
NCW42,OUT046,3588.512623
FDF50,OUT017,2987.03836
FDK56,OUT049,2984.401772
FDX10,OUT035,578.1271949
NCK07,OUT027,4118.860202
FDZ49,OUT017,3574.5823
FDR33,OUT013,1669.546243
FDO44,OUT018,1439.230255
FDA20,OUT046,2985.805257
NCL30,OUT045,1966.003255
FDI05,OUT019,199.104915
FDQ12,OUT018,3279.09204
FDH47,OUT017,1496.198724
FDH34,OUT018,2673.035059
FDF29,OUT046,2032.533193
FDG40,OUT018,389.2276762
NCE18,OUT017,3814.938252
FDP21,OUT010,369.0679217
FDY50,OUT013,1269.594206
FDB36,OUT049,2037.398844
NCZ29,OUT049,2022.235418
FDU20,OUT018,1589.149789
FDO56,OUT013,1822.773195
FDW31,OUT049,2943.490008
DRH59,OUT013,1077.749251
NCB30,OUT017,2998.739619
FDK43,OUT027,3301.797516
FDW43,OUT045,3703.577846
NCL19,OUT017,2158.694685
FDJ27,OUT046,1603.698949
FDC45,OUT046,2798.004842
FDY40,OUT035,785.8380226
NCM41,OUT035,1538.122306
NCK18,OUT019,370.2048181
FDP37,OUT049,2020.831934
FDA27,OUT027,5691.997471
NCX30,OUT035,3973.517722
FDR09,OUT017,3893.157193
FDG08,OUT027,4429.462604
NCU30,OUT013,2551.691977
FDB16,OUT017,1279.888606
FDM16,OUT017,1139.23417
FDC48,OUT013,1264.026007
NCF18,OUT046,2985.805257
FDU46,OUT018,1116.558874
FDH41,OUT018,2966.417369
NCN42,OUT010,327.969027
FDU49,OUT046,1280.63237
FDB20,OUT027,2213.841696
FDG50,OUT019,258.6382995
